"DT";"DEAL_ID";"BALMAIN";"BALPRMN";"PRODUCT";"CURCODENUM";"CURCODE";"DOCBEGINDATE";"ENDDATEWOPROLONG";"ENDDATEWITHPROLONG";"OVERDUETERMMAINDAY";"OVERDUETERMPERCDAY";"OVERDUEDATEMAIN";"OVERDUEDATEPERC";"DOCSUMCUR";"DOCSUMRUR";"MAINRESTCUR";"MAINRESTRUR";"PRMNRESTCUR";"PRMNRESTRUR";"DOCPROCRATE";"SUMNACHPERCBALCUR";"SUMNACHPERCBALRUR";"SUMPRPERCBALCUR";"SUMPRPERCBALRUR";"RISKGROUP254";"RESERVERATERPBU";"SUMRESERVEMAINRPBU";"SUMRESERVEPRMNRPBU";"SUMRESERVEPRMN";"SUMRESERVEPRPR"
31.08.2020;29720366;;"45815";"Пенсионеры";"810";"Рубли";28.08.2014;21.08.2017;21.08.2017;1807;1807;21.09.2015;21.09.2015;69000;69000;;;49918.48;49918.48;25.5;1460.73;1460.73;63291.78;63291.78;"5";100;;49918.48;1460.73;63291.78
31.08.2020;29977078;;"45815";"Пенсионеры";"810";"Рубли";17.09.2014;20.09.2017;20.09.2017;1807;1839;21.09.2015;20.08.2015;29000;29000;;;21330.72;21330.72;25.5;624.19;624.19;27844;27844;"5";100;;21330.72;624.19;27844
31.08.2020;29990932;;;"Пенсионеры";"810";"Рубли";18.09.2014;20.09.2017;20.09.2017;;1047;;20.10.2017;54000;54000;;;;;0;;;19247.33;19247.33;"5";100;;;;19247.33
31.08.2020;30048399;;"45815";"Пенсионеры";"810";"Рубли";23.09.2014;21.03.2016;21.03.2016;1686;1686;20.01.2016;20.01.2016;30000;30000;;;5341.59;5341.59;23.9;146.5;146.5;5932.86;5932.86;"5";100;;5341.59;146.5;5932.86
31.08.2020;30150961;;"45815";"Пенсионеры";"810";"Рубли";01.10.2014;20.10.2016;20.10.2016;1504;1504;20.07.2016;20.07.2016;60000;60000;;;12422.89;12422.89;23.9;340.71;340.71;12300.42;12300.42;"5";100;;12422.89;340.71;12300.42
31.08.2020;30182856;;"45815";"Пенсионеры";"810";"Рубли";03.10.2014;20.10.2017;20.10.2017;1230;1230;20.04.2017;20.04.2017;73000;73000;;;19080.07;19080.07;25.5;558.33;558.33;16512.42;16512.42;"5";100;;19080.07;558.33;16512.42
31.08.2020;30266784;;"45815";"Пенсионеры";"810";"Рубли";08.10.2014;20.10.2017;20.10.2017;1077;1077;20.09.2017;20.09.2017;100000;100000;;;7643.29;7643.29;25.5;223.66;223.66;5819.37;5819.37;"5";100;;7643.29;223.66;5819.37
31.08.2020;30371487;;"45815";"Пенсионеры";"810";"Рубли";15.10.2014;20.10.2017;20.10.2017;1169;1107;20.06.2017;21.08.2017;73000;73000;;;10720.2;10720.2;25.5;313.7;313.7;8393.5;8393.5;"5";100;;10720.2;313.7;8393.5
31.08.2020;30632369;;;"Пенсионеры";"810";"Рубли";06.11.2014;20.11.2017;20.11.2017;;986;;20.12.2017;84000;84000;;;;;0;;;24083.58;24083.58;"5";100;;;;24083.58
31.08.2020;30741234;;"45815";"Пенсионеры";"810";"Рубли";12.11.2014;20.11.2017;20.11.2017;1678;1678;28.01.2016;28.01.2016;100000;100000;;;71338.16;71338.16;25.5;2087.52;2087.52;84368.63;84368.63;"5";100;;71338.16;2087.52;84368.63
31.08.2020;30809424;;"45815";"Пенсионеры";"810";"Рубли";18.11.2014;20.11.2017;20.11.2017;1565;1504;20.05.2016;20.07.2016;73000;73000;;;42506.2;42506.2;25.5;1243.83;1243.83;44812.81;44812.81;"5";100;;42506.2;1243.83;44812.81
31.08.2020;30810049;;"45815";"Пенсионеры";"810";"Рубли";18.11.2014;20.11.2017;20.11.2017;1645;1645;01.03.2016;01.03.2016;65000;65000;;;44409.76;44409.76;25.5;1299.53;1299.53;51560.26;51560.26;"5";100;;44409.76;1299.53;51560.26
31.08.2020;30811081;;"45815";"Пенсионеры";"810";"Рубли";18.11.2014;21.11.2016;21.11.2016;1412;1412;20.10.2016;20.10.2016;70000;70000;;;6438.02;6438.02;23.9;176.58;176.58;5998.57;5998.57;"5";100;;6438.02;176.58;5998.57
31.08.2020;30844160;;"45815";"Пенсионеры";"810";"Рубли";20.11.2014;20.11.2017;20.11.2017;1839;1807;20.08.2015;21.09.2015;100000;100000;;;80393.29;80393.29;25.5;2352.5;2352.5;101911.77;101911.77;"5";100;;80393.29;2352.5;101911.77
31.08.2020;30894362;;"45815";"Пенсионеры";"810";"Рубли";25.11.2014;20.11.2017;20.11.2017;1625;1595;21.03.2016;20.04.2016;64000;64000;;;30559.8;30559.8;25.5;894.25;894.25;34194.48;34194.48;"5";100;;30559.8;894.25;34194.48
31.08.2020;31114161;;"45815";"Пенсионеры";"810";"Рубли";08.12.2014;20.12.2016;20.12.2016;1651;1651;24.02.2016;24.02.2016;100000;100000;;;51438.25;51438.25;23.9;1410.76;1410.76;55992.36;55992.36;"5";100;;51438.25;1410.76;55992.36
31.08.2020;31126983;;"45815";"Пенсионеры";"810";"Рубли";09.12.2014;20.12.2017;20.12.2017;1107;1107;21.08.2017;21.08.2017;29000;29000;;;5355.57;5355.57;25.5;146.89;146.89;3967.79;3967.79;"5";100;;5355.57;146.89;3967.79
31.08.2020;31147321;;"45815";"Пенсионеры";"810";"Рубли";10.12.2014;20.12.2017;20.12.2017;1436;1716;26.09.2016;21.12.2015;73000;73000;;;26662.3;26662.3;25.5;731.25;731.25;46286.94;46286.94;"5";100;;26662.3;731.25;46286.94
31.08.2020;31206506;;"45815";"Пенсионеры";"810";"Рубли";15.12.2014;20.12.2017;20.12.2017;2020;1961;20.02.2015;20.04.2015;100000;100000;;;97115.34;97115.34;25.5;2841.82;2841.82;131405.06;131405.06;"5";100;;97115.34;2841.82;131405.06
31.08.2020;31206680;;"45815";"Пенсионеры";"810";"Рубли";15.12.2014;20.12.2017;20.12.2017;1651;1651;24.02.2016;24.02.2016;100000;100000;;;71137.24;71137.24;25.5;1951.03;1951.03;78643.91;78643.91;"5";100;;71137.24;1951.03;78643.91
31.08.2020;31504679;;"45815";"Пенсионеры";"810";"Рубли";29.12.2014;20.12.2017;20.12.2017;1778;1778;20.10.2015;20.10.2015;75000;75000;;;59917.22;59917.22;29.9;1643.3;1643.3;71577.47;71577.47;"5";100;;59917.22;1643.3;71577.47
31.08.2020;32307651;;"45815";"Пенсионеры";"810";"Рубли";14.01.2015;20.01.2017;20.01.2017;1534;1534;20.06.2016;20.06.2016;62000;62000;;;24116.29;24116.29;29.9;661.42;661.42;24991.62;24991.62;"5";100;;24116.29;661.42;24991.62
31.08.2020;33658158;;"45815";"Пенсионеры";"810";"Рубли";21.01.2015;22.01.2018;22.01.2018;1289;1289;20.02.2017;20.02.2017;70000;70000;;;28732.29;28732.29;29.9;;;5404.43;5404.43;"5";100;;28732.29;;5404.43
31.08.2020;33721082;;"45815";"Пенсионеры";"810";"Рубли";26.01.2015;22.01.2018;22.01.2018;1441;1441;21.09.2016;21.09.2016;100000;100000;;;55289.2;55289.2;29.9;1516.37;1516.37;54959.01;54959.01;"5";100;;55289.2;1516.37;54959.01
31.08.2020;34538190;;"45815";"Пенсионеры";"810";"Рубли";03.02.2015;20.02.2018;20.02.2018;1471;1471;22.08.2016;22.08.2016;96000;96000;;;60851.87;60851.87;29.9;2087.91;2087.91;73797.58;73797.58;"5";100;;60851.87;2087.91;73797.58
31.08.2020;34556993;;"45815";"Пенсионеры";"810";"Рубли";04.02.2015;20.02.2018;20.02.2018;1839;1839;20.08.2015;20.08.2015;119000;119000;;;107502.39;107502.39;29.9;3688.56;3688.56;162637.17;162637.17;"5";100;;107502.39;3688.56;162637.17
31.08.2020;34559347;;"45815";"Пенсионеры";"810";"Рубли";04.02.2015;20.10.2016;20.10.2016;1667;1667;08.02.2016;08.02.2016;100000;100000;;;55968.43;55968.43;29.9;1920.36;1920.36;77639.43;77639.43;"5";100;;55968.43;1920.36;77639.43
31.08.2020;34599251;;"45815";"Пенсионеры";"810";"Рубли";06.02.2015;20.02.2018;20.02.2018;1565;1565;20.05.2016;20.05.2016;100000;100000;;;70716.02;70716.02;29.9;2426.37;2426.37;91017.69;91017.69;"5";100;;70716.02;2426.37;91017.69
31.08.2020;34892197;;"45815";"Пенсионеры";"810";"Рубли";26.02.2015;20.02.2018;20.02.2018;1198;1198;22.05.2017;22.05.2017;95000;95000;;;31984.4;31984.4;29.9;1097.43;1097.43;31647.02;31647.02;"5";100;;31984.4;1097.43;31647.02
31.08.2020;35051739;;"45815";"Пенсионеры";"810";"Рубли";11.03.2015;20.03.2017;20.03.2017;1441;1441;21.09.2016;21.09.2016;30000;30000;;;10486.6;10486.6;29.9;359.81;359.81;12461.09;12461.09;"5";100;;10486.6;359.81;12461.09
31.08.2020;35136846;;"45815";"Пенсионеры";"810";"Рубли";17.03.2015;20.03.2018;20.03.2018;1380;1380;21.11.2016;21.11.2016;100000;100000;;;56618.14;56618.14;29.9;1942.65;1942.65;64412.15;64412.15;"5";100;;56618.14;1942.65;64412.15
31.08.2020;35138830;;"45815";"Пенсионеры";"810";"Рубли";17.03.2015;20.03.2018;20.03.2018;1471;1471;22.08.2016;22.08.2016;81000;81000;;;52272.78;52272.78;29.9;1793.55;1793.55;63389.95;63389.95;"5";100;;52272.78;1793.55;63389.95
31.08.2020;35153443;;"45815";"Пенсионеры";"810";"Рубли";18.03.2015;20.03.2017;20.03.2017;1351;1351;20.12.2016;20.12.2016;100000;100000;;;19690.65;19690.65;29.9;675.62;675.62;21937.33;21937.33;"5";100;;19690.65;675.62;21937.33
31.08.2020;35249166;;"45815";"Пенсионеры";"810";"Рубли";25.03.2015;20.12.2017;20.12.2017;1412;1412;20.10.2016;20.10.2016;100000;100000;;;53019.4;53019.4;29.9;1819.17;1819.17;61614.31;61614.31;"5";100;;53019.4;1819.17;61614.31
31.08.2020;35455303;;"45815";"Пенсионеры";"810";"Рубли";07.04.2015;20.04.2018;20.04.2018;896;896;20.03.2018;20.03.2018;62000;62000;;;5054.01;5054.01;29.9;173.41;173.41;3751.72;3751.72;"5";100;;5054.01;173.41;3751.72
31.08.2020;35493356;;"45815";"Пенсионеры";"810";"Рубли";09.04.2015;20.12.2017;20.12.2017;1016;1016;20.11.2017;20.11.2017;78000;78000;;;6619.75;6619.75;29.9;227.13;227.13;5582.25;5582.25;"5";100;;6619.75;227.13;5582.25
31.08.2020;35515856;;"45815";"Пенсионеры";"810";"Рубли";10.04.2015;20.04.2018;20.04.2018;1716;1716;21.12.2015;21.12.2015;92000;92000;;;79161.39;79161.39;29.9;2716.14;2716.14;111714.03;111714.03;"5";100;;79161.39;2716.14;111714.03
31.08.2020;35516609;;"45815";"Пенсионеры";"810";"Рубли";10.04.2015;20.04.2018;20.04.2018;953;953;22.01.2018;22.01.2018;100000;100000;;;15357.19;15357.19;29.9;526.93;526.93;12144.12;12144.12;"5";100;;15357.19;526.93;12144.12
31.08.2020;35560883;;"45815";"Пенсионеры";"810";"Рубли";14.04.2015;20.02.2017;20.02.2017;1740;1716;27.11.2015;21.12.2015;53000;53000;;;39963.61;39963.61;29.9;1371.21;1371.21;56392.37;56392.37;"5";100;;39963.61;1371.21;56392.37
31.08.2020;35686236;;"45815";"Пенсионеры";"810";"Рубли";21.04.2015;20.04.2018;20.04.2018;1198;1198;22.05.2017;22.05.2017;71000;71000;;;29249.99;29249.99;29.9;1003.61;1003.61;28950.4;28950.4;"5";100;;29249.99;1003.61;28950.4
31.08.2020;35702970;;"45815";"Пенсионеры";"810";"Рубли";22.04.2015;20.04.2018;20.04.2018;1198;1169;22.05.2017;20.06.2017;100000;100000;;;41044.82;41044.82;29.9;1408.3;1408.3;39127.62;39127.62;"5";100;;41044.82;1408.3;39127.62
31.08.2020;35911236;;"45815";"Пенсионеры";"810";"Рубли";06.05.2015;21.05.2018;21.05.2018;953;953;22.01.2018;22.01.2018;109000;109000;;;21592.11;21592.11;29.9;740.86;740.86;17123.06;17123.06;"5";100;;21592.11;740.86;17123.06
31.08.2020;35937547;;"45815";"Пенсионеры";"810";"Рубли";07.05.2015;22.05.2017;22.05.2017;1595;1114;20.04.2016;14.08.2017;100000;100000;;;64725.37;64725.37;29.9;2220.83;2220.83;63206.72;63206.72;"5";100;;64725.37;2220.83;63206.72
31.08.2020;35955587;;"45815";"Пенсионеры";"810";"Рубли";08.05.2015;21.11.2016;21.11.2016;1651;1651;24.02.2016;24.02.2016;40000;40000;;;24258.89;24258.89;29.9;832.36;832.36;33025.84;33025.84;"5";100;;24258.89;832.36;33025.84
31.08.2020;36106168;;"45815";"Пенсионеры";"810";"Рубли";19.05.2015;21.05.2018;21.05.2018;1016;680;20.11.2017;22.10.2018;77000;77000;;;19047.6;19047.6;29.9;653.55;653.55;10415.77;10415.77;"5";100;;19047.6;653.55;10415.77
31.08.2020;36224837;;"45815";"Пенсионеры";"810";"Рубли";27.05.2015;21.05.2018;21.05.2018;1289;1289;20.02.2017;20.02.2017;85000;85000;;;44617.97;44617.97;29.9;;;17494.42;17494.42;"5";100;;44617.97;;17494.42
31.08.2020;36308950;;"45815";"Пенсионеры";"810";"Рубли";02.06.2015;20.06.2017;20.06.2017;1471;1471;22.08.2016;22.08.2016;100000;100000;;;53439.93;53439.93;29.9;1833.6;1833.6;64827.91;64827.91;"5";100;;53439.93;1833.6;64827.91
31.08.2020;36309427;;"45815";"Пенсионеры";"810";"Рубли";02.06.2015;20.06.2018;20.06.2018;1778;1778;20.10.2015;20.10.2015;86000;86000;;;81307.55;81307.55;29.9;2789.78;2789.78;118800.97;118800.97;"5";100;;81307.55;2789.78;118800.97
31.08.2020;36363369;;"45815";"Пенсионеры";"810";"Рубли";04.06.2015;20.06.2018;20.06.2018;953;924;22.01.2018;20.02.2018;100000;100000;;;20176.57;20176.57;29.9;692.29;692.29;15520.18;15520.18;"5";100;;20176.57;692.29;15520.18
31.08.2020;36425552;;"45815";"Пенсионеры";"810";"Рубли";09.06.2015;20.06.2018;20.06.2018;834;774;21.05.2018;20.07.2018;75000;75000;;;5493.91;5493.91;29.9;188.51;188.51;3543.94;3543.94;"5";100;;5493.91;188.51;3543.94
31.08.2020;36426181;;"45815";"Пенсионеры";"810";"Рубли";09.06.2015;20.06.2018;20.06.2018;1107;1107;21.08.2017;21.08.2017;90000;90000;;;35748.89;35748.89;29.9;1226.6;1226.6;32752.18;32752.18;"5";100;;35748.89;1226.6;32752.18
31.08.2020;36499180;;"45815";"Пенсионеры";"810";"Рубли";16.06.2015;20.06.2018;20.06.2018;1412;1412;20.10.2016;20.10.2016;100000;100000;;;67245.81;67245.81;29.9;2307.3;2307.3;78136.71;78136.71;"5";100;;67245.81;2307.3;78136.71
31.08.2020;36587349;;"45815";"Пенсионеры";"810";"Рубли";22.06.2015;20.06.2018;20.06.2018;1198;1198;22.05.2017;22.05.2017;112000;112000;;;53100.96;53100.96;29.9;1821.97;1821.97;52546.91;52546.91;"5";100;;53100.96;1821.97;52546.91
31.08.2020;36599913;;"45815";"Пенсионеры";"810";"Рубли";23.06.2015;20.02.2017;20.02.2017;1471;1471;22.08.2016;22.08.2016;89000;89000;;;34543.84;34543.84;29.9;1185.25;1185.25;41924.99;41924.99;"5";100;;34543.84;1185.25;41924.99
31.08.2020;36611785;;"45815";"Пенсионеры";"810";"Рубли";23.06.2015;21.11.2016;21.11.2016;1595;1595;20.04.2016;20.04.2016;50000;50000;;;25200.08;25200.08;29.9;864.65;864.65;33089.14;33089.14;"5";100;;25200.08;864.65;33089.14
31.08.2020;36657127;;"45815";"Пенсионеры";"810";"Рубли";24.06.2015;20.06.2018;20.06.2018;1625;1625;21.03.2016;21.03.2016;92000;92000;;;76057.48;76057.48;29.9;2609.64;2609.64;101608.43;101608.43;"5";100;;76057.48;2609.64;101608.43
31.08.2020;36674119;;"45815";"Пенсионеры";"810";"Рубли";25.06.2015;20.06.2018;20.06.2018;865;865;20.04.2018;20.04.2018;81000;81000;;;7084.75;7084.75;29.9;243.09;243.09;5094.18;5094.18;"5";100;;7084.75;243.09;5094.18
31.08.2020;37342438;;"45815";"Пенсионеры";"810";"Рубли";13.07.2015;20.03.2017;20.03.2017;1691;1691;15.01.2016;15.01.2016;100000;100000;;;82784.98;82784.98;29.9;2840.48;2840.48;116885.32;116885.32;"5";100;;82784.98;2840.48;116885.32
31.08.2020;37447366;;"45815";"Пенсионеры";"810";"Рубли";21.07.2015;20.07.2018;20.07.2018;1651;1651;24.02.2016;24.02.2016;92000;92000;;;80158.38;80158.38;29.9;2750.36;2750.36;109114.95;109114.95;"5";100;;80158.38;2750.36;109114.95
31.08.2020;37618516;;"45815";"Пенсионеры";"810";"Рубли";03.08.2015;20.08.2018;20.08.2018;834;804;21.05.2018;20.06.2018;62000;62000;;;8449.09;8449.09;29.9;289.9;289.9;5710.22;5710.22;"5";100;;8449.09;289.9;5710.22
31.08.2020;37723454;;"45815";"Пенсионеры";"810";"Рубли";06.08.2015;20.08.2018;20.08.2018;1344;1320;27.12.2016;20.01.2017;90000;90000;;;60382.17;60382.17;29.9;2071.8;2071.8;65667.56;65667.56;"5";100;;60382.17;2071.8;65667.56
31.08.2020;37733571;;"45815";"Пенсионеры";"810";"Рубли";07.08.2015;21.08.2017;21.08.2017;1412;1412;20.10.2016;20.10.2016;100000;100000;;;52970.24;52970.24;29.9;1817.49;1817.49;61532.53;61532.53;"5";100;;52970.24;1817.49;61532.53
31.08.2020;37761368;;"45815";"Пенсионеры";"810";"Рубли";10.08.2015;20.08.2018;20.08.2018;743;589;20.08.2018;21.01.2019;100000;100000;;;2782.3;2782.3;29.9;95.46;95.46;1327.64;1327.64;"5";100;;2782.3;95.46;1327.64
31.08.2020;37762828;;"45815";"Пенсионеры";"810";"Рубли";10.08.2015;20.08.2018;20.08.2018;1380;1380;21.11.2016;21.11.2016;82000;82000;;;57685.34;57685.34;29.9;1979.27;1979.27;65618.23;65618.23;"5";100;;57685.34;1979.27;65618.23
31.08.2020;37794458;;"45815";"Пенсионеры";"810";"Рубли";12.08.2015;21.08.2017;21.08.2017;1289;1289;20.02.2017;20.02.2017;24000;24000;;;8343.92;8343.92;29.9;286.29;286.29;8872.16;8872.16;"5";100;;8343.92;286.29;8872.16
31.08.2020;37861208;;"45815";"Пенсионеры";"810";"Рубли";17.08.2015;20.08.2018;20.08.2018;1250;1250;31.03.2017;31.03.2017;50000;50000;;;29664.58;29664.58;29.9;1017.84;1017.84;30764.06;30764.06;"5";100;;29664.58;1017.84;30764.06
31.08.2020;37913207;;"45815";"Пенсионеры";"810";"Рубли";19.08.2015;21.08.2017;21.08.2017;1275;1275;06.03.2017;06.03.2017;100000;100000;;;33477.45;33477.45;26.9;1033.42;1033.42;32026.55;32026.55;"5";100;;33477.45;1033.42;32026.55
31.08.2020;37963720;;"45815";"Пенсионеры";"810";"Рубли";21.08.2015;22.05.2017;22.05.2017;1436;1534;26.09.2016;20.06.2016;100000;100000;;;16194.65;16194.65;26.9;499.91;499.91;57966.32;57966.32;"5";100;;16194.65;499.91;57966.32
31.08.2020;38027921;;"45815";"Пенсионеры";"810";"Рубли";26.08.2015;21.08.2017;21.08.2017;1380;1380;21.11.2016;21.11.2016;100000;100000;;;46153.42;46153.42;26.9;1424.7;1424.7;47256.59;47256.59;"5";100;;46153.42;1424.7;47256.59
31.08.2020;38085608;;"45815";"Пенсионеры";"810";"Рубли";31.08.2015;20.08.2018;20.08.2018;1380;712;21.11.2016;20.09.2018;98000;98000;;;65802.05;65802.05;26.9;2031.24;2031.24;51811.56;51811.56;"5";100;;65802.05;2031.24;51811.56
31.08.2020;38129471;;"45815";"Пенсионеры";"810";"Рубли";02.09.2015;20.09.2018;20.09.2018;1198;1198;22.05.2017;22.05.2017;100000;100000;;;57244.37;57244.37;26.9;1767.07;1767.07;50921.79;50921.79;"5";100;;57244.37;1767.07;50921.79
31.08.2020;38149845;;"45815";"Пенсионеры";"810";"Рубли";03.09.2015;20.09.2018;20.09.2018;865;134;20.04.2018;20.04.2020;75000;75000;;;16054.98;16054.98;26.9;495.59;495.59;1448.28;1448.28;"5";100;;16054.98;495.59;1448.28
31.08.2020;38150178;;"45815";"Пенсионеры";"810";"Рубли";03.09.2015;20.09.2018;20.09.2018;743;743;20.08.2018;20.08.2018;100000;100000;;;12156.19;12156.19;26.9;375.25;375.25;7016.44;7016.44;"5";100;;12156.19;375.25;7016.44
31.08.2020;38202807;;"45815";"Пенсионеры";"810";"Рубли";07.09.2015;20.09.2018;20.09.2018;1047;1047;20.10.2017;20.10.2017;86000;86000;;;36275.07;36275.07;26.9;1119.77;1119.77;28238.73;28238.73;"5";100;;36275.07;1119.77;28238.73
31.08.2020;38205960;;"45815";"Пенсионеры";"810";"Рубли";07.09.2015;20.04.2016;20.04.2016;1651;1651;24.02.2016;24.02.2016;38000;38000;;;16858.5;16858.5;26.9;520.4;520.4;20689.14;20689.14;"5";100;;16858.5;520.4;20689.14
31.08.2020;38252559;;"45815";"Пенсионеры";"810";"Рубли";09.09.2015;20.09.2018;20.09.2018;1412;1412;20.10.2016;20.10.2016;80000;80000;;;59547.15;59547.15;26.9;1838.16;1838.16;62246.79;62246.79;"5";100;;59547.15;1838.16;62246.79
31.08.2020;38278926;;"45815";"Пенсионеры";"810";"Рубли";10.09.2015;21.11.2016;21.11.2016;1625;1625;21.03.2016;21.03.2016;99000;99000;;;66429.98;66429.98;26.9;2050.62;2050.62;79765.07;79765.07;"5";100;;66429.98;2050.62;79765.07
31.08.2020;38279337;;"45815";"Пенсионеры";"810";"Рубли";10.09.2015;20.07.2017;20.07.2017;1686;1686;20.01.2016;20.01.2016;81000;81000;;;71557.13;71557.13;26.9;2208.89;2208.89;89182.39;89182.39;"5";100;;71557.13;2208.89;89182.39
31.08.2020;39598194;;"45815";"Пенсионеры";"810";"Рубли";18.09.2015;20.09.2018;20.09.2018;712;712;20.09.2018;20.09.2018;100000;100000;;;2382.96;2382.96;26.9;73.5;73.5;1308.06;1308.06;"5";100;;2382.96;73.5;1308.06
31.08.2020;39629655;;"45815";"Пенсионеры";"810";"Рубли";21.09.2015;20.09.2018;20.09.2018;1625;1625;21.03.2016;21.03.2016;100000;100000;;;88505.14;88505.14;26.9;2732.05;2732.05;106553.45;106553.45;"5";100;;88505.14;2732.05;106553.45
31.08.2020;39635366;;"45815";"Пенсионеры";"810";"Рубли";22.09.2015;20.09.2018;20.09.2018;803;803;21.06.2018;21.06.2018;100000;100000;;;13098.37;13098.37;26.9;404.33;404.33;7864.17;7864.17;"5";100;;13098.37;404.33;7864.17
31.08.2020;39931701;;"45815";"Пенсионеры";"810";"Рубли";05.10.2015;22.10.2018;22.10.2018;1131;1131;28.07.2017;28.07.2017;30000;30000;;;16261.99;16261.99;26.9;501.99;501.99;13763.01;13763.01;"5";100;;16261.99;501.99;13763.01
31.08.2020;39968595;;"45815";"Пенсионеры";"810";"Рубли";07.10.2015;21.11.2016;21.11.2016;1441;1441;21.09.2016;21.09.2016;52000;52000;;;13335.33;13335.33;26.9;411.65;411.65;14239.86;14239.86;"5";100;;13335.33;411.65;14239.86
31.08.2020;40158610;;"45815";"Пенсионеры";"810";"Рубли";15.10.2015;22.10.2018;22.10.2018;1194;1194;26.05.2017;26.05.2017;100000;100000;;;58617.79;58617.79;26.9;1809.46;1809.46;52193.99;52193.99;"5";100;;58617.79;1809.46;52193.99
31.08.2020;40369554;;"45815";"Пенсионеры";"810";"Рубли";23.10.2015;20.10.2017;20.10.2017;1103;1103;25.08.2017;25.08.2017;99000;99000;;;13654.38;13654.38;26.9;421.49;421.49;11274.89;11274.89;"5";100;;13654.38;421.49;11274.89
31.08.2020;40390560;;"45815";"Пенсионеры";"810";"Рубли";26.10.2015;20.10.2017;20.10.2017;1357;1357;14.12.2016;14.12.2016;65000;65000;;;38151.57;38151.57;26.9;1177.69;1177.69;39890.48;39890.48;"5";100;;38151.57;1177.69;39890.48
31.08.2020;40446087;;"45815";"Пенсионеры";"810";"Рубли";29.10.2015;20.10.2017;20.10.2017;1655;1655;20.02.2016;20.02.2016;55000;55000;;;48457.63;48457.63;26.9;1495.83;1495.83;59350.74;59350.74;"5";100;;48457.63;1495.83;59350.74
31.08.2020;40512265;;"45815";"Пенсионеры";"810";"Рубли";02.11.2015;20.11.2018;20.11.2018;831;831;24.05.2018;24.05.2018;100000;100000;;;26574.2;26574.2;26.9;820.31;820.31;16580.06;16580.06;"5";100;;26574.2;820.31;16580.06
31.08.2020;40558405;;"45815";"Пенсионеры";"810";"Рубли";05.11.2015;20.11.2018;20.11.2018;1113;1113;15.08.2017;15.08.2017;100000;100000;;;81579.23;81579.23;26.9;2518.25;2518.25;87138.73;87138.73;"5";100;;81579.23;2518.25;87138.73
31.08.2020;40582105;;"45815";"Пенсионеры";"810";"Рубли";06.11.2015;20.11.2018;20.11.2018;924;924;20.02.2018;20.02.2018;100000;100000;;;36034.56;36034.56;26.9;1112.35;1112.35;24827.33;24827.33;"5";100;;36034.56;1112.35;24827.33
